TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,payment type
858,2025-05-04,1070,2026,402,1.0,190.4,23.0,CreditCard
859,2025-05-04,1125,2097,401,1.0,3031.56,21.0,CreditCard
860,2025-05-04,1157,2055,404,3.0,53.94,24.0,Cash
861,2025-05-04,1109,2061,404,0.0,799.68,21.0,CreditCard
862,2025-05-04,1009,2068,402,2.0,0.0,24.0,Cash
863,2025-05-04,1003,2041,402,0.0,2412.63,18.0,Online
864,2025-05-04,1173,2000,402,1.0,872.38,9.0,Cash
865,2025-05-04,1177,2044,403,1.0,373.64,4.0,CreditCard
866,2025-05-04,1026,2049,403,1.0,3383.42,22.0,CreditCard
867,2025-05-04,1016,2005,403,2.0,686.05,15.0,CreditCard
868,2025-05-04,1116,2093,403,3.0,755.94,13.0,CreditCard
869,2025-05-04,1175,2017,403,3.0,463.7,15.0,Online
870,2025-05-04,1091,2096,402,1.0,1209.92,22.0,CreditCard
871,2025-05-04,1103,2002,402,1.0,779.4,21.0,Online
872,2025-05-04,1186,2016,402,0.0,646.04,20.0,Online
873,2025-05-04,1150,2064,402,0.0,294.04,18.0,Cash
874,2025-05-04,1093,2091,401,3.0,2717.37,8.0,Cash
875,2025-05-04,1163,2032,401,0.0,0.0,23.0,Cash
876,2025-05-04,1169,2013,401,0.0,935.36,11.0,CreditCard
877,2025-05-04,1176,2014,404,3.0,1231.5,18.0,CreditCard
878,2025-05-04,1097,2015,403,3.0,2699.88,9.0,CreditCard
879,2025-05-04,1179,2019,402,0.0,1867.86,19.0,CreditCard
880,2025-05-04,1077,2053,401,2.0,976.24,6.0,Cash
881,2025-05-04,1159,2077,402,3.0,561.83,21.0,CreditCard
882,2025-05-04,1026,2065,401,2.0,1881.36,23.0,CreditCard
883,2025-05-04,1029,2013,404,1.0,0.0,1.0,CreditCard
884,2025-05-04,1155,2025,403,1.0,503.32,11.0,Online
885,2025-05-04,1091,2090,404,2.0,171.94,12.0,Cash
886,2025-05-04,1041,2005,404,1.0,385.9,21.0,Cash
887,2025-05-04,1176,2061,403,1.0,359.86,3.0,Online
888,2025-05-04,1000,2001,401,0.0,1649.4,1.0,Cash
889,2025-05-04,1146,2085,404,1.0,653.81,0.0,Cash
890,2025-05-04,1023,2099,401,0.0,1292.64,15.0,Online
891,2025-05-04,1065,2082,402,3.0,266.6,25.0,CreditCard
892,2025-05-04,1075,2033,404,0.0,2508.75,2.0,CreditCard
893,2025-05-04,1025,2022,401,2.0,1073.89,1.0,Online
894,2025-05-04,1092,2086,403,3.0,894.1,2.0,CreditCard
895,2025-05-04,1189,2014,401,0.0,0.0,19.0,Online
896,2025-05-04,1002,2017,402,2.0,0.0,4.0,CreditCard
897,2025-05-04,1091,2056,403,0.0,1049.44,19.0,CreditCard
898,2025-05-04,1095,2043,402,0.0,0.0,21.0,Online
899,2025-05-04,1102,2051,404,2.0,93.86,8.0,Online
900,2025-05-04,1098,2088,404,3.0,0.0,17.0,CreditCard
901,2025-05-04,1166,2021,401,1.0,0.0,18.0,Online
902,2025-05-04,1178,2092,401,1.0,867.98,19.0,CreditCard
903,2025-05-04,1026,2053,404,3.0,1830.45,7.0,Cash
904,2025-05-04,1046,2078,404,2.0,454.43,6.0,CreditCard
905,2025-05-04,1156,2003,402,3.0,1925.9,23.0,Online
906,2025-05-04,1124,2014,404,3.0,0.0,17.0,Online
907,2025-05-04,1011,2008,403,2.0,106.54,19.0,CreditCard
908,2025-05-04,1003,2090,402,2.0,57.31,10.0,Online
909,2025-05-04,1132,2066,401,3.0,1548.18,12.0,CreditCard
910,2025-05-04,1169,2093,402,3.0,755.94,20.0,Online
911,2025-05-04,1088,2084,404,1.0,0.0,20.0,CreditCard
912,2025-05-04,1142,2078,401,0.0,568.04,11.0,CreditCard
913,2025-05-04,1164,2020,404,3.0,1879.15,10.0,Online
914,2025-05-04,1042,2009,404,2.0,53.05,0.0,Online
915,2025-05-04,1061,2042,403,0.0,167.61,2.0,Online
916,2025-05-04,1129,2028,404,3.0,2551.76,3.0,CreditCard
917,2025-05-04,1060,2010,404,3.0,544.88,7.0,CreditCard
918,2025-05-04,1146,2057,401,3.0,436.98,23.0,Online
919,2025-05-04,1114,2040,401,3.0,34.54,20.0,Online
920,2025-05-04,1190,2083,401,0.0,2304.48,2.0,Cash
921,2025-05-04,1103,2052,401,0.0,2193.78,25.0,CreditCard
922,2025-05-04,1023,2077,403,1.0,505.65,18.0,Online
923,2025-05-04,1167,2085,404,2.0,387.44,18.0,Online
924,2025-05-04,1093,2006,402,3.0,594.0,1.0,Cash
925,2025-05-04,1084,2071,404,2.0,492.13,12.0,CreditCard
926,2025-05-04,1183,2057,401,0.0,873.96,8.0,CreditCard
927,2025-05-04,1194,2084,402,0.0,563.7,18.0,Cash
928,2025-05-04,1087,2045,403,2.0,499.42,11.0,CreditCard
929,2025-05-04,1179,2013,401,1.0,1683.65,0.0,CreditCard
930,2025-05-04,1126,2017,404,0.0,927.4,15.0,Cash
931,2025-05-04,1065,2078,402,1.0,127.81,6.0,Online
932,2025-05-04,1030,2050,402,3.0,186.78,21.0,CreditCard
933,2025-05-04,1005,2024,403,0.0,621.35,20.0,Cash
934,2025-05-04,1193,2053,401,0.0,1830.45,24.0,CreditCard
935,2025-05-04,1197,2057,404,1.0,1179.85,22.0,CreditCard
936,2025-05-04,1127,2000,401,3.0,969.31,16.0,Cash
937,2025-05-04,1149,2061,402,1.0,359.86,22.0,Cash
938,2025-05-04,1187,2016,401,3.0,2584.16,4.0,Online
939,2025-05-04,1168,2076,403,3.0,2418.21,22.0,Online
940,2025-05-04,1107,2077,402,2.0,898.93,17.0,Cash
942,2025-05-04,1034,2017,404,2.0,0.0,20.0,Online
943,2025-05-04,1179,2070,403,1.0,61.52,21.0,Cash
944,2025-05-04,1051,2026,403,2.0,338.5,9.0,CreditCard
945,2025-05-04,1172,2016,402,2.0,516.83,7.0,CreditCard
946,2025-05-04,1181,2014,403,3.0,246.3,9.0,CreditCard
947,2025-05-04,1149,2073,404,2.0,799.09,21.0,Online
948,2025-05-04,1108,2001,401,0.0,412.35,3.0,Online
949,2025-05-04,1097,2018,401,0.0,1084.52,17.0,Online
950,2025-05-04,1051,2034,402,2.0,217.87,6.0,CreditCard
952,2025-05-04,1176,2037,402,0.0,720.28,6.0,CreditCard
953,2025-05-04,1091,2057,401,1.0,786.56,24.0,Online
954,2025-05-04,1190,2082,404,1.0,239.94,23.0,CreditCard
955,2025-05-04,1130,2089,403,0.0,413.52,21.0,CreditCard
956,2025-05-04,1097,2049,404,2.0,0.0,14.0,CreditCard
957,2025-05-04,1141,2006,401,2.0,0.0,11.0,Cash
958,2025-05-04,1051,2079,404,1.0,1710.97,1.0,Cash
959,2025-05-04,1162,2090,403,1.0,257.9,5.0,Cash
960,2025-05-04,1198,2092,402,2.0,771.54,18.0,Online
961,2025-05-04,1114,2022,401,1.0,3020.31,25.0,Cash
962,2025-05-04,1044,2094,401,3.0,493.35,13.0,CreditCard
963,2025-05-04,1010,2054,403,2.0,720.41,6.0,Cash
964,2025-05-04,1033,2020,403,0.0,751.66,5.0,Online
965,2025-05-04,1084,2059,402,0.0,0.0,3.0,CreditCard
966,2025-05-04,1039,2041,401,2.0,0.0,7.0,Online
967,2025-05-04,1125,2073,403,0.0,1997.72,11.0,Online
968,2025-05-04,1005,2090,403,1.0,193.43,7.0,Online
969,2025-05-04,1047,2066,401,1.0,464.45,13.0,CreditCard
970,2025-05-04,1106,2069,404,0.0,464.78,9.0,CreditCard
971,2025-05-04,1089,2028,402,2.0,0.0,20.0,Cash
972,2025-05-04,1084,2046,403,1.0,0.0,12.0,Cash
973,2025-05-04,1192,2079,404,0.0,950.54,8.0,Online
974,2025-05-04,1029,2085,403,3.0,726.45,25.0,Online
975,2025-05-04,1061,2082,402,0.0,533.2,15.0,Online
976,2025-05-04,1174,2041,404,0.0,804.21,14.0,CreditCard
977,2025-05-04,1098,2032,403,0.0,0.0,11.0,Cash
979,2025-05-04,1124,2005,403,1.0,1157.71,9.0,Online
980,2025-05-04,1082,2065,401,0.0,1411.02,9.0,Online
982,2025-05-04,1053,2085,402,3.0,726.45,18.0,Online
983,2025-05-04,1026,2026,404,0.0,423.12,24.0,CreditCard
984,2025-05-04,1191,2087,402,0.0,477.96,15.0,Cash
985,2025-05-04,1117,2091,403,0.0,1811.58,9.0,Online
986,2025-05-04,1022,2009,401,1.0,119.36,22.0,Online
987,2025-05-04,1064,2071,401,1.0,1107.29,0.0,Online
989,2025-05-04,1161,2051,404,2.0,375.42,8.0,Online
990,2025-05-04,1004,2049,401,0.0,939.84,15.0,Online
991,2025-05-04,1164,2092,401,0.0,2893.26,13.0,Online
992,2025-05-04,1179,2009,403,0.0,66.31,10.0,Cash
993,2025-05-04,1074,2087,403,0.0,477.96,11.0,Online
994,2025-05-04,1072,2097,404,3.0,842.1,25.0,Online
995,2025-05-04,1101,2084,401,3.0,1127.4,8.0,CreditCard
996,2025-05-04,1040,2068,402,1.0,2952.86,20.0,CreditCard
997,2025-05-04,1191,2050,403,1.0,504.31,20.0,Cash
998,2025-05-04,1076,2086,403,0.0,2682.3,23.0,CreditCard
999,2025-05-04,1141,2071,402,0.0,1230.32,14.0,CreditCard
1001,2025-05-04,1078,2026,403,1.0,761.62,18.0,Cash
1002,2025-05-04,1105,2082,402,1.0,239.94,25.0,Online
1003,2025-05-04,1047,2028,403,1.0,1148.29,10.0,Online
1004,2025-05-04,1029,2023,401,3.0,2818.62,22.0,Online
1005,2025-05-04,1165,2070,401,2.0,54.69,12.0,CreditCard
1006,2025-05-04,1171,2008,403,0.0,133.18,17.0,Cash
1007,2025-05-04,1050,2092,404,2.0,771.54,23.0,Online
1008,2025-05-04,1091,2016,402,0.0,1292.08,17.0,CreditCard
1009,2025-05-04,1072,2079,401,1.0,855.49,16.0,Cash
1010,2025-05-04,1081,2062,404,2.0,495.49,23.0,Online
1011,2025-05-04,1157,2084,403,1.0,253.67,15.0,Online
1012,2025-05-04,1144,2072,403,2.0,672.48,15.0,CreditCard
1013,2025-05-04,1109,2021,401,2.0,668.33,6.0,CreditCard
1014,2025-05-04,1063,2028,404,2.0,510.35,13.0,Cash
1015,2025-05-04,1092,2017,403,3.0,1854.8,16.0,CreditCard
1016,2025-05-04,1118,2057,403,2.0,699.17,0.0,CreditCard
1017,2025-05-04,1124,2070,401,1.0,30.76,8.0,Cash
1018,2025-05-04,1165,2077,401,2.0,449.46,24.0,Online
1019,2025-05-04,1035,2068,402,2.0,1968.58,21.0,CreditCard
1020,2025-05-04,1187,2080,401,0.0,0.0,0.0,Online
1021,2025-05-04,1004,2064,401,3.0,882.12,25.0,CreditCard
1022,2025-05-04,1196,2075,402,0.0,2341.92,1.0,CreditCard
1023,2025-05-04,1141,2033,404,1.0,0.0,5.0,Cash
1024,2025-05-04,1093,2050,402,2.0,448.27,20.0,CreditCard
1025,2025-05-04,1034,2059,401,3.0,1536.15,6.0,Cash
1026,2025-05-04,1093,2064,401,1.0,793.91,20.0,Online
1027,2025-05-04,1157,2087,402,1.0,286.78,6.0,Online
1028,2025-05-04,1114,2020,402,1.0,676.49,0.0,CreditCard
1029,2025-05-04,1188,2093,404,2.0,1814.26,4.0,Online
1030,2025-05-04,1010,2028,404,1.0,1148.29,23.0,CreditCard
1031,2025-05-04,1016,2033,403,1.0,2257.88,2.0,Online
1032,2025-05-04,1010,2085,402,2.0,387.44,0.0,CreditCard
1033,2025-05-04,1099,2060,404,0.0,0.0,14.0,Online
1034,2025-05-04,1010,2083,403,0.0,768.16,6.0,Online
1035,2025-05-04,1180,2066,403,2.0,1238.54,16.0,Cash
1036,2025-05-04,1148,2069,402,3.0,697.17,12.0,Cash
1037,2025-05-04,1167,2048,403,0.0,1072.89,11.0,Cash
1038,2025-05-04,1132,2032,404,1.0,851.04,8.0,CreditCard
1039,2025-05-04,1132,2051,403,2.0,187.71,23.0,CreditCard
1040,2025-05-04,1124,2061,401,1.0,0.0,1.0,CreditCard
1041,2025-05-04,1112,2021,402,0.0,835.41,0.0,Online
1042,2025-05-04,1131,2082,403,1.0,239.94,2.0,CreditCard
1043,2025-05-04,1038,2023,402,2.0,0.0,5.0,CreditCard
1044,2025-05-04,1154,2091,401,1.0,3260.84,20.0,Cash
1045,2025-05-04,1106,2042,401,3.0,1173.27,11.0,Online
1046,2025-05-04,1172,2061,404,1.0,719.71,6.0,Cash
1047,2025-05-04,1151,2020,404,0.0,1127.49,20.0,Online
1048,2025-05-04,1062,2005,402,1.0,385.9,14.0,Cash
1049,2025-05-04,1034,2080,401,1.0,2996.14,15.0,Cash
1050,2025-05-04,1014,2021,403,1.0,1503.74,15.0,Cash
1051,2025-05-04,1132,2051,401,2.0,281.57,2.0,Online
1052,2025-05-04,1021,2027,404,3.0,775.83,2.0,Online
1053,2025-05-04,1123,2021,402,3.0,0.0,6.0,Online
1054,2025-05-04,1153,2018,402,2.0,867.62,17.0,Cash
1055,2025-05-04,1042,2092,403,3.0,1446.63,12.0,CreditCard
1056,2025-05-04,1152,2075,401,1.0,2107.73,20.0,CreditCard
1057,2025-05-04,1096,2049,402,0.0,939.84,0.0,Cash
1058,2025-05-04,1004,2025,404,1.0,0.0,1.0,Cash
1059,2025-05-04,1155,2012,402,3.0,623.19,23.0,Online
1060,2025-05-04,1157,2076,401,0.0,2418.21,13.0,CreditCard
1061,2025-05-04,1023,2061,402,0.0,199.92,1.0,Cash
1062,2025-05-04,1198,2086,404,3.0,894.1,1.0,CreditCard
1063,2025-05-04,1094,2005,404,1.0,771.8,0.0,CreditCard
1065,2025-05-04,1150,2094,401,3.0,2466.75,6.0,CreditCard
1066,2025-05-04,1034,2032,404,1.0,1702.08,15.0,Cash
1067,2025-05-04,1021,2036,404,2.0,348.77,5.0,CreditCard
1069,2025-05-04,1133,2000,404,1.0,872.38,6.0,Cash
1070,2025-05-04,1176,2040,404,2.0,55.26,1.0,CreditCard
1071,2025-05-04,1027,2019,404,2.0,747.14,1.0,Cash
1072,2025-05-04,1066,2068,404,2.0,1968.58,23.0,Online
1073,2025-05-04,1156,2035,404,1.0,0.0,4.0,CreditCard
1074,2025-05-04,1105,2070,404,1.0,0.0,8.0,CreditCard
1075,2025-05-04,1094,2071,404,2.0,984.26,14.0,CreditCard
1076,2025-05-04,1078,2073,403,3.0,499.43,6.0,Online
1077,2025-05-04,1188,2017,401,1.0,417.33,13.0,CreditCard
1078,2025-05-04,1114,2089,402,0.0,827.04,16.0,Online
1079,2025-05-04,1054,2065,404,2.0,376.27,19.0,Cash
1080,2025-05-04,1140,2078,401,1.0,255.62,8.0,CreditCard
1081,2025-05-04,1099,2081,401,0.0,1492.44,22.0,CreditCard
1082,2025-05-04,1037,2060,404,0.0,1225.14,4.0,Cash
1083,2025-05-04,1016,2033,402,2.0,2007.0,14.0,Cash
1084,2025-05-04,1020,2077,401,3.0,561.83,16.0,CreditCard
1085,2025-05-04,1102,2078,403,0.0,142.01,0.0,Online
1086,2025-05-04,1198,2022,404,3.0,671.18,10.0,Online
1087,2025-05-04,1002,2025,403,1.0,503.32,17.0,CreditCard
1088,2025-05-04,1008,2076,402,1.0,1450.93,9.0,Cash
1089,2025-05-04,1172,2004,403,1.0,834.52,25.0,Online
1090,2025-05-04,1167,2000,402,0.0,969.31,15.0,Online
1091,2025-05-04,1070,2099,404,2.0,1551.17,6.0,Cash
1092,2025-05-04,1171,2050,404,1.0,168.1,2.0,CreditCard
1093,2025-05-04,1132,2001,401,0.0,2061.75,3.0,Cash
1094,2025-05-04,1140,2036,403,2.0,348.77,10.0,CreditCard
1095,2025-05-04,1070,2028,402,3.0,2551.76,6.0,CreditCard
1096,2025-05-04,1103,2073,401,2.0,0.0,16.0,Cash
1097,2025-05-04,1044,2052,401,0.0,2193.78,6.0,Cash
1098,2025-05-04,1128,2037,403,0.0,0.0,9.0,CreditCard
1100,2025-05-04,1096,2072,404,1.0,378.27,19.0,CreditCard
1101,2025-05-04,1193,2043,404,3.0,2620.35,11.0,CreditCard
1102,2025-05-04,1150,2003,404,0.0,1155.54,16.0,CreditCard
1103,2025-05-04,1066,2008,404,1.0,59.93,12.0,Online
1104,2025-05-04,1173,2089,402,2.0,0.0,20.0,Online
1105,2025-05-04,1105,2045,401,2.0,499.42,17.0,Cash
1106,2025-05-04,1063,2036,401,3.0,653.94,24.0,CreditCard
1107,2025-05-04,1172,2095,403,0.0,981.58,25.0,Online
1108,2025-05-04,1141,2022,404,2.0,0.0,14.0,Online
1109,2025-05-04,1090,2027,403,1.0,698.25,16.0,Cash
1110,2025-05-04,1191,2087,402,3.0,955.92,10.0,Cash
1111,2025-05-04,1188,2025,402,1.0,251.66,0.0,CreditCard
1112,2025-05-04,1067,2026,402,1.0,380.81,8.0,Online
1113,2025-05-04,1063,2079,403,1.0,1710.97,7.0,CreditCard
1115,2025-05-04,1173,2084,404,0.0,281.85,7.0,CreditCard
1116,2025-05-04,1195,2069,401,3.0,697.17,6.0,Online
1117,2025-05-04,1095,2079,403,3.0,950.54,17.0,CreditCard
1118,2025-05-04,1147,2035,404,1.0,809.99,7.0,Cash
1119,2025-05-04,1195,2065,403,3.0,1411.02,8.0,CreditCard
1120,2025-05-04,1056,2096,402,0.0,0.0,12.0,Online
1122,2025-05-04,1128,2044,404,1.0,373.64,25.0,Online
1123,2025-05-04,1117,2015,404,2.0,1619.93,21.0,Online
1124,2025-05-04,1176,2001,401,1.0,371.12,4.0,CreditCard
1125,2025-05-04,1097,2074,401,2.0,527.6,8.0,Cash
1126,2025-05-04,1092,2078,403,1.0,383.43,24.0,Cash
1127,2025-05-04,1140,2033,402,2.0,1338.0,19.0,Cash
1128,2025-05-04,1120,2078,403,2.0,227.22,23.0,Cash
1129,2025-05-04,1047,2063,404,1.0,0.0,7.0,Cash
1130,2025-05-04,1107,2089,403,2.0,330.82,19.0,Cash
1131,2025-05-04,1102,2035,404,1.0,1619.98,17.0,Online
1132,2025-05-04,1146,2016,402,0.0,0.0,6.0,Cash
1133,2025-05-04,1184,2034,402,3.0,680.85,1.0,Online
1134,2025-05-04,1097,2025,402,1.0,1258.29,10.0,CreditCard
1135,2025-05-04,1121,2001,402,3.0,0.0,24.0,Online
1136,2025-05-04,1127,2017,403,3.0,0.0,13.0,Online
1138,2025-05-04,1025,2088,402,0.0,0.0,11.0,CreditCard
1139,2025-05-04,1055,2032,404,0.0,945.6,3.0,CreditCard
1140,2025-05-04,1115,2095,403,2.0,0.0,7.0,CreditCard
1141,2025-05-04,1092,2046,403,2.0,80.23,7.0,Online
1142,2025-05-04,1005,2052,401,2.0,1170.02,1.0,CreditCard
1143,2025-05-04,1173,2077,402,1.0,1516.94,3.0,Online
1144,2025-05-04,1199,2036,403,2.0,871.92,5.0,Cash
1145,2025-05-04,1172,2065,404,3.0,2822.04,6.0,Cash
1146,2025-05-04,1020,2048,403,3.0,1072.89,18.0,Cash
1147,2025-05-04,1161,2018,402,2.0,1301.42,21.0,Cash
1149,2025-05-04,1020,2020,403,1.0,1014.74,25.0,CreditCard
1150,2025-05-04,1080,2040,403,2.0,55.26,8.0,Online
1151,2025-05-04,1154,2082,404,2.0,639.84,21.0,Online
1152,2025-05-04,1113,2099,403,3.0,646.32,12.0,Online
1153,2025-05-04,1105,2021,402,0.0,835.41,9.0,CreditCard
1154,2025-05-04,1032,2093,402,2.0,2419.01,7.0,CreditCard
1155,2025-05-04,1190,2089,401,1.0,0.0,0.0,CreditCard
1156,2025-05-04,1042,2050,401,0.0,1120.68,23.0,CreditCard
1157,2025-05-04,1016,2060,401,0.0,816.76,12.0,Online
1158,2025-05-04,1197,2050,401,0.0,560.34,4.0,Cash
1159,2025-05-04,1067,2079,402,0.0,1901.08,4.0,CreditCard
1160,2025-05-04,1167,2049,403,1.0,0.0,9.0,Cash
1161,2025-05-04,1063,2094,403,3.0,493.35,21.0,Online
1162,2025-05-04,1160,2016,402,1.0,1162.87,3.0,Online
1163,2025-05-04,1007,2004,403,2.0,2225.4,20.0,CreditCard
1164,2025-05-04,1121,2059,403,3.0,2048.2,21.0,Cash
1165,2025-05-04,1034,2089,402,3.0,2481.12,11.0,CreditCard
1166,2025-05-04,1161,2095,404,2.0,392.63,10.0,CreditCard
1167,2025-05-04,1088,2061,402,0.0,799.68,22.0,Cash
1168,2025-05-04,1113,2039,403,3.0,976.44,18.0,Online
1169,2025-05-04,1066,2019,403,0.0,933.93,8.0,CreditCard
1170,2025-05-04,1000,2066,402,2.0,412.85,4.0,CreditCard
1171,2025-05-04,1073,2060,401,3.0,0.0,4.0,CreditCard
1172,2025-05-04,1193,2061,403,0.0,199.92,11.0,Online
1173,2025-05-04,1196,2055,403,1.0,194.18,21.0,CreditCard
1174,2025-05-04,1001,2070,403,1.0,61.52,11.0,CreditCard
1175,2025-05-04,1105,2071,404,3.0,615.16,13.0,Cash
1176,2025-05-04,1063,2020,404,3.0,375.83,21.0,Online
1177,2025-05-04,1056,2033,401,3.0,836.25,15.0,Cash
1178,2025-05-04,1160,2030,403,2.0,271.95,0.0,CreditCard
1179,2025-05-04,1166,2095,403,3.0,1472.37,21.0,Cash
1180,2025-05-04,1048,2008,402,1.0,0.0,21.0,Online
1181,2025-05-04,1074,2014,404,3.0,738.9,11.0,Online
1182,2025-05-04,1069,2089,404,1.0,372.17,1.0,Cash
1183,2025-05-04,1082,2002,402,0.0,1732.0,9.0,Online
1184,2025-05-04,1136,2002,402,0.0,1732.0,0.0,CreditCard
1185,2025-05-04,1072,2034,402,3.0,0.0,25.0,Cash
1186,2025-05-04,1186,2001,402,0.0,824.7,18.0,Cash
1187,2025-05-04,1038,2001,404,1.0,0.0,0.0,Cash
1188,2025-05-04,1087,2053,403,3.0,2440.6,15.0,CreditCard
1189,2025-05-04,1095,2059,401,2.0,1638.56,21.0,CreditCard
1190,2025-05-04,1020,2096,402,0.0,2688.72,16.0,Cash
1191,2025-05-04,1068,2099,404,0.0,1938.96,20.0,CreditCard
1192,2025-05-04,1139,2060,402,1.0,1102.63,10.0,Cash
1193,2025-05-04,1064,2048,401,0.0,715.26,14.0,Online
1194,2025-05-04,1196,2091,402,3.0,0.0,19.0,CreditCard
1195,2025-05-04,1197,2056,402,0.0,1049.44,3.0,CreditCard
1196,2025-05-04,1050,2058,401,1.0,1800.22,16.0,Cash
1197,2025-05-04,1121,2049,403,2.0,751.87,0.0,Online
1198,2025-05-04,1040,2080,401,0.0,1664.52,9.0,Cash
1199,2025-05-04,1064,2061,403,1.0,179.93,0.0,Cash
1200,2025-05-04,1092,2006,402,0.0,198.0,12.0,Cash
1201,2025-05-04,1060,2081,404,2.0,1193.95,18.0,Online
1202,2025-05-04,1003,2021,403,0.0,2506.23,7.0,Online
1203,2025-05-04,1101,2031,401,0.0,1130.6,13.0,Cash
1204,2025-05-04,1148,2088,404,1.0,0.0,7.0,Cash
1205,2025-05-04,1095,2098,401,1.0,2451.22,6.0,CreditCard
1206,2025-05-04,1040,2063,401,2.0,883.94,25.0,Cash
1207,2025-05-04,1194,2080,401,0.0,1664.52,12.0,Cash
1208,2025-05-04,1091,2082,402,0.0,0.0,0.0,Cash
1209,2025-05-04,1032,2062,402,2.0,1981.95,11.0,Online
1210,2025-05-04,1142,2082,403,3.0,799.8,9.0,CreditCard
1211,2025-05-04,1187,2024,401,3.0,372.81,5.0,CreditCard
1212,2025-05-04,1091,2092,402,2.0,385.77,12.0,CreditCard
1213,2025-05-04,1010,2062,404,2.0,990.98,14.0,Online
1214,2025-05-04,1138,2089,404,1.0,744.34,13.0,Online
1215,2025-05-04,1145,2023,403,2.0,1503.26,7.0,CreditCard
1216,2025-05-04,1187,2059,403,1.0,1843.38,6.0,Online
1217,2025-05-04,1017,2067,402,3.0,0.0,19.0,CreditCard
1218,2025-05-04,1075,2033,403,3.0,836.25,19.0,Online
1219,2025-05-04,1000,2099,404,1.0,2326.75,6.0,Cash
1220,2025-05-04,1004,2079,403,1.0,0.0,18.0,Online
1221,2025-05-04,1082,2092,401,3.0,0.0,1.0,Online
1222,2025-05-04,1048,2067,404,1.0,785.56,24.0,Online
1223,2025-05-04,1156,2036,403,3.0,0.0,2.0,CreditCard
1224,2025-05-04,1164,2041,401,0.0,804.21,2.0,CreditCard
1225,2025-05-04,1133,2084,401,0.0,0.0,23.0,Cash
1226,2025-05-04,1033,2022,401,1.0,604.06,19.0,CreditCard
1227,2025-05-04,1027,2062,402,0.0,1238.72,10.0,CreditCard
1228,2025-05-04,1008,2073,404,3.0,1498.29,15.0,Online
1229,2025-05-04,1134,2079,403,0.0,950.54,1.0,Cash
1230,2025-05-04,1093,2028,401,0.0,1275.88,21.0,Online
1231,2025-05-04,1053,2083,404,0.0,2304.48,21.0,CreditCard
1232,2025-05-04,1119,2081,401,2.0,0.0,15.0,Cash
1233,2025-05-04,1142,2095,404,2.0,1177.9,4.0,Online
1234,2025-05-04,1181,2007,403,0.0,583.39,18.0,Cash
1235,2025-05-04,1187,2009,403,0.0,265.24,2.0,CreditCard
1236,2025-05-04,1055,2066,401,0.0,2580.3,1.0,CreditCard
1237,2025-05-04,1185,2029,404,1.0,12.16,0.0,CreditCard
1238,2025-05-04,1049,2067,402,1.0,261.86,4.0,Cash
1239,2025-05-04,1142,2095,404,0.0,1963.16,8.0,Cash
1240,2025-05-04,1196,2081,403,3.0,746.22,25.0,CreditCard
1241,2025-05-04,1179,2085,404,0.0,242.15,15.0,Cash
1242,2025-05-04,1042,2023,404,2.0,2254.9,8.0,Cash
1243,2025-05-04,1168,2020,404,2.0,601.33,0.0,CreditCard
1244,2025-05-04,1080,2070,403,2.0,0.0,20.0,Online
1245,2025-05-04,1105,2097,404,2.0,673.68,0.0,Cash
1246,2025-05-04,1155,2030,402,3.0,509.91,11.0,Online
1247,2025-05-04,1196,2070,403,2.0,27.34,18.0,Online
1248,2025-05-04,1115,2057,404,0.0,1747.92,0.0,CreditCard
1249,2025-05-04,1185,2004,403,0.0,2781.75,13.0,Online
1250,2025-05-04,1132,2017,403,0.0,0.0,19.0,Cash
1251,2025-05-04,1076,2028,402,2.0,1020.7,20.0,CreditCard
1252,2025-05-04,1005,2098,403,1.0,3268.3,7.0,CreditCard
1253,2025-05-04,1024,2004,404,2.0,1483.6,25.0,Online
1254,2025-05-04,1039,2017,403,2.0,370.96,8.0,Online
1255,2025-05-04,1149,2031,402,2.0,904.48,19.0,CreditCard
1256,2025-05-04,1076,2011,404,1.0,737.53,16.0,CreditCard
1257,2025-05-04,1187,2009,403,3.0,198.93,10.0,Cash
1258,2025-05-04,1044,2062,401,2.0,495.49,1.0,Cash
1259,2025-05-04,1009,2093,404,0.0,0.0,20.0,Online
1260,2025-05-04,1199,2007,403,2.0,1400.14,5.0,Online
1261,2025-05-04,1111,2053,401,1.0,3294.81,5.0,Cash
1262,2025-05-04,1191,2083,401,3.0,768.16,1.0,Online
1263,2025-05-04,1013,2039,401,2.0,1562.3,6.0,Cash
1264,2025-05-04,1138,2072,402,2.0,672.48,22.0,Online
1265,2025-05-04,1128,2089,402,1.0,744.34,1.0,Online
1266,2025-05-04,1012,2086,404,3.0,2682.3,16.0,Cash
1267,2025-05-04,1192,2076,401,1.0,1450.93,16.0,Online
1268,2025-05-04,1110,2037,404,1.0,324.13,1.0,Online
1270,2025-05-04,1146,2095,401,3.0,1963.16,18.0,Online
1271,2025-05-04,1067,2010,404,3.0,0.0,0.0,CreditCard
1272,2025-05-04,1198,2089,402,1.0,744.34,7.0,CreditCard
1273,2025-05-04,1123,2071,402,3.0,1845.48,18.0,CreditCard
1274,2025-05-04,1101,2083,402,1.0,2074.03,21.0,Online
1275,2025-05-04,1062,2009,403,3.0,66.31,6.0,Online
1276,2025-05-04,1082,2087,401,0.0,318.64,14.0,CreditCard
